Temperature,DNI,DHI,GHI,Pressure,Wind Speed,Datetime
27.7,800,149,742,1013,1.7,2018-04-21 09:30:00
29.1,770,207,880,1012,1.8,2018-04-21 10:30:00
29.8,799,215,976,1012,2.6,2018-04-21 11:30:00
30.1,804,217,1000,1011,3.4,2018-04-21 12:30:00
30.2,802,206,954,1011,3.5,2018-04-21 13:30:00
30.3,749,207,833,1010,3.2,2018-04-21 14:30:00
30.1,653,200,648,1010,2.9,2018-04-21 15:30:00
29.7,502,177,426,1010,2.6,2018-04-21 16:30:00
28.6,256,122,194,1010,2.1,2018-04-21 17:30:00
27.3,2,11,12,1010,1.6,2018-04-21 18:30:00
26.7,0,0,0,1010,1.3,2018-04-21 19:30:00
26.4,0,0,0,1011,1.1,2018-04-21 20:30:00
26.1,0,0,0,1011,1.1,2018-04-21 21:30:00
25.7,0,0,0,1010,1.5,2018-04-21 22:30:00
25.3,0,0,0,1010,2.1,2018-04-21 23:30:00
25.2,0,0,0,1009,2.8,2018-04-22 00:30:00
25.2,0,0,0,1009,3.2,2018-04-22 01:30:00
25.3,0,0,0,1009,3.4,2018-04-22 02:30:00
25.5,0,0,0,1009,3.5,2018-04-22 03:30:00
25.6,0,0,0,1009,3.5,2018-04-22 04:30:00
25.8,0,0,0,1010,3.4,2018-04-22 05:30:00
26.7,9,42,43,1011,3.7,2018-04-22 06:30:00
28.2,155,186,242,1011,3.7,2018-04-22 07:30:00
29.8,126,379,450,1012,2.8,2018-04-22 08:30:00
31.7,149,490,600,1012,1.9,2018-04-22 09:30:00
33.4,143,569,694,1011,1.2,2018-04-22 10:30:00
34.5,138,609,741,1011,0.6,2018-04-22 11:30:00
35.0,535,400,921,1010,0.5,2018-04-22 12:30:00
34.8,450,436,856,1009,1.1,2018-04-22 13:30:00
34.3,404,406,744,1008,1.7,2018-04-22 14:30:00
33.7,91,461,524,1008,2.3,2018-04-22 15:30:00
32.7,216,268,375,1008,2.9,2018-04-22 16:30:00
31.2,67,140,159,1009,3.3,2018-04-22 17:30:00
29.7,0,2,2,1009,3.2,2018-04-22 18:30:00
29.1,0,0,0,1010,3.0,2018-04-22 19:30:00
29.1,0,0,0,1010,3.0,2018-04-22 20:30:00
29.0,0,0,0,1010,3.1,2018-04-22 21:30:00
28.9,0,0,0,1010,3.3,2018-04-22 22:30:00
28.7,0,0,0,1010,3.6,2018-04-22 23:30:00
28.5,0,0,0,1009,4.1,2018-04-23 00:30:00
28.2,0,0,0,1009,4.6,2018-04-23 01:30:00
27.8,0,0,0,1008,5.2,2018-04-23 02:30:00
27.6,0,0,0,1008,5.8,2018-04-23 03:30:00
27.3,0,0,0,1009,6.1,2018-04-23 04:30:00
27.1,0,0,0,1009,6.3,2018-04-23 05:30:00
27.3,4,37,37,1010,6.4,2018-04-23 06:30:00
28.2,102,191,227,1011,6.3,2018-04-23 07:30:00
29.5,208,312,431,1011,5.9,2018-04-23 08:30:00
30.9,161,485,605,1012,5.5,2018-04-23 09:30:00
31.9,108,564,659,1011,5.1,2018-04-23 10:30:00
32.6,125,609,729,1011,4.4,2018-04-23 11:30:00
33.1,286,538,818,1010,3.7,2018-04-23 12:30:00
33.3,143,553,687,1009,2.9,2018-04-23 13:30:00
33.2,226,493,683,1009,2.3,2018-04-23 14:30:00
32.8,33,336,359,1009,1.8,2018-04-23 15:30:00
31.8,3,147,149,1009,1.7,2018-04-23 16:30:00
30.6,0,28,28,1009,2.2,2018-04-23 17:30:00
29.8,0,2,2,1009,2.7,2018-04-23 18:30:00
29.4,0,0,0,1010,2.8,2018-04-23 19:30:00
29.3,0,0,0,1010,2.9,2018-04-23 20:30:00
29.1,0,0,0,1010,3.0,2018-04-23 21:30:00
28.8,0,0,0,1010,3.0,2018-04-23 22:30:00
28.6,0,0,0,1009,3.0,2018-04-23 23:30:00
28.3,0,0,0,1009,3.0,2018-04-24 00:30:00
28.0,0,0,0,1008,3.1,2018-04-24 01:30:00
27.8,0,0,0,1008,3.4,2018-04-24 02:30:00
27.7,0,0,0,1009,3.8,2018-04-24 03:30:00
27.5,0,0,0,1009,4.2,2018-04-24 04:30:00
27.4,0,0,0,1010,4.7,2018-04-24 05:30:00
27.7,3,33,34,1011,5.0,2018-04-24 06:30:00
28.6,103,187,224,1012,5.0,2018-04-24 07:30:00
29.8,236,299,435,1012,4.9,2018-04-24 08:30:00
31.0,338,371,624,1013,5.1,2018-04-24 09:30:00
32.0,399,417,769,1012,4.9,2018-04-24 10:30:00
32.7,448,431,861,1012,4.5,2018-04-24 11:30:00
33.1,472,427,889,1011,4.0,2018-04-24 12:30:00
33.2,595,324,881,1010,3.7,2018-04-24 13:30:00
32.9,243,505,709,1010,3.7,2018-04-24 14:30:00
32.0,217,380,530,1010,4.3,2018-04-24 15:30:00
30.5,326,225,388,1010,4.9,2018-04-24 16:30:00
28.8,128,135,171,1010,5.1,2018-04-24 17:30:00
27.5,0,7,7,1011,4.5,2018-04-24 18:30:00
27.0,0,0,0,1011,3.4,2018-04-24 19:30:00
26.7,0,0,0,1011,2.2,2018-04-24 20:30:00
26.5,0,0,0,1011,1.0,2018-04-24 21:30:00
26.2,0,0,0,1011,0.6,2018-04-24 22:30:00
26.0,0,0,0,1010,0.9,2018-04-24 23:30:00
25.9,0,0,0,1009,1.4,2018-04-25 00:30:00
25.7,0,0,0,1009,1.6,2018-04-25 01:30:00
25.5,0,0,0,1009,1.5,2018-04-25 02:30:00
25.5,0,0,0,1009,1.4,2018-04-25 03:30:00
25.5,0,0,0,1010,1.2,2018-04-25 04:30:00
25.6,0,0,0,1010,1.0,2018-04-25 05:30:00
26.2,22,50,53,1011,1.1,2018-04-25 06:30:00
27.2,205,171,247,1011,1.6,2018-04-25 07:30:00
28.3,363,248,456,1012,2.4,2018-04-25 08:30:00
29.3,462,302,649,1012,3.3,2018-04-25 09:30:00
29.8,175,534,688,1012,4.1,2018-04-25 10:30:00
30.1,409,450,842,1011,4.9,2018-04-25 11:30:00
30.1,172,590,759,1011,5.2,2018-04-25 12:30:00
30.0,333,471,783,1010,4.8,2018-04-25 13:30:00
29.9,137,444,559,1010,4.3,2018-04-25 14:30:00
29.7,120,427,510,1010,4.0,2018-04-25 15:30:00
29.2,59,269,299,1010,4.1,2018-04-25 16:30:00
28.3,107,138,169,1010,4.4,2018-04-25 17:30:00
27.5,0,3,3,1010,4.6,2018-04-25 18:30:00
27.2,0,0,0,1011,4.5,2018-04-25 19:30:00
27.2,0,0,0,1011,3.9,2018-04-25 20:30:00
27.2,0,0,0,1011,3.0,2018-04-25 21:30:00
27.1,0,0,0,1010,2.4,2018-04-25 22:30:00
27.1,0,0,0,1009,1.8,2018-04-25 23:30:00
27.1,0,0,0,1009,1.4,2018-04-26 00:30:00
27.1,0,0,0,1008,1.3,2018-04-26 01:30:00
26.9,0,0,0,1008,1.6,2018-04-26 02:30:00
26.8,0,0,0,1008,1.9,2018-04-26 03:30:00
26.6,0,0,0,1008,2.0,2018-04-26 04:30:00
26.6,0,0,0,1009,2.0,2018-04-26 05:30:00
27.0,22,53,56,1010,2.3,2018-04-26 06:30:00
27.7,216,175,255,1010,2.6,2018-04-26 07:30:00
29.1,389,245,469,1011,3.1,2018-04-26 08:30:00
30.5,500,286,662,1011,3.7,2018-04-26 09:30:00
31.4,230,524,727,1010,4.1,2018-04-26 10:30:00
31.8,588,333,897,1010,4.6,2018-04-26 11:30:00
31.8,233,584,811,1010,5.4,2018-04-26 12:30:00
31.5,245,544,774,1009,6.1,2018-04-26 13:30:00
31.1,579,283,770,1009,6.2,2018-04-26 14:30:00
30.6,207,407,550,1008,5.8,2018-04-26 15:30:00
30.1,383,207,399,1008,5.3,2018-04-26 16:30:00
29.3,0,34,34,1009,4.5,2018-04-26 17:30:00
28.6,0,7,7,1009,3.3,2018-04-26 18:30:00
28.2,0,0,0,1009,2.0,2018-04-26 19:30:00
27.9,0,0,0,1009,1.3,2018-04-26 20:30:00
27.6,0,0,0,1009,1.2,2018-04-26 21:30:00
27.3,0,0,0,1008,1.2,2018-04-26 22:30:00
27.0,0,0,0,1008,1.1,2018-04-26 23:30:00
26.9,0,0,0,1007,0.9,2018-04-27 00:30:00
26.8,0,0,0,1007,0.9,2018-04-27 01:30:00
26.6,0,0,0,1007,1.2,2018-04-27 02:30:00
26.4,0,0,0,1007,1.5,2018-04-27 03:30:00
26.2,0,0,0,1008,1.6,2018-04-27 04:30:00
26.3,0,0,0,1008,1.4,2018-04-27 05:30:00
26.8,0,15,15,1009,1.2,2018-04-27 06:30:00
27.5,26,172,182,1009,1.0,2018-04-27 07:30:00
28.8,252,301,447,1010,1.1,2018-04-27 08:30:00
30.4,356,346,614,1010,1.8,2018-04-27 09:30:00
31.3,413,399,765,1010,2.6,2018-04-27 10:30:00
31.7,303,438,730,1010,3.2,2018-04-27 11:30:00
31.9,241,466,703,1010,3.7,2018-04-27 12:30:00
32.0,268,463,715,1009,3.7,2018-04-27 13:30:00
31.9,21,332,350,1009,3.5,2018-04-27 14:30:00
31.7,133,351,443,1009,3.2,2018-04-27 15:30:00
31.2,126,269,332,1008,3.1,2018-04-27 16:30:00
30.3,10,124,127,1009,3.3,2018-04-27 17:30:00
29.2,2,13,13,1009,3.7,2018-04-27 18:30:00
28.4,0,0,0,1010,4.3,2018-04-27 19:30:00
28.0,0,0,0,1010,4.6,2018-04-27 20:30:00
27.9,0,0,0,1010,4.4,2018-04-27 21:30:00
28.0,0,0,0,1010,3.8,2018-04-27 22:30:00
28.0,0,0,0,1010,3.2,2018-04-27 23:30:00
28.0,0,0,0,1009,2.8,2018-04-28 00:30:00
27.9,0,0,0,1008,2.7,2018-04-28 01:30:00
27.9,0,0,0,1008,2.6,2018-04-28 02:30:00
27.8,0,0,0,1008,2.5,2018-04-28 03:30:00
27.9,0,0,0,1009,2.5,2018-04-28 04:30:00
28.3,0,0,0,1009,2.5,2018-04-28 05:30:00
29.6,0,5,5,1009,2.8,2018-04-28 06:30:00
31.3,27,191,201,1010,2.9,2018-04-28 07:30:00
33.2,220,309,437,1010,2.5,2018-04-28 08:30:00
35.3,339,377,633,1010,2.0,2018-04-28 09:30:00
36.6,202,526,704,1009,1.2,2018-04-28 10:30:00
36.6,634,307,917,1009,0.8,2018-04-28 11:30:00
35.9,634,315,937,1008,1.5,2018-04-28 12:30:00
35.3,556,344,866,1008,2.9,2018-04-28 13:30:00
34.6,511,324,754,1008,4.2,2018-04-28 14:30:00
33.6,432,289,588,1008,4.8,2018-04-28 15:30:00
32.5,307,231,386,1008,4.8,2018-04-28 16:30:00
31.3,128,137,174,1008,4.2,2018-04-28 17:30:00
30.3,0,8,8,1008,3.4,2018-04-28 18:30:00
29.7,0,0,0,1009,2.4,2018-04-28 19:30:00
29.4,0,0,0,1009,1.7,2018-04-28 20:30:00
29.2,0,0,0,1009,1.3,2018-04-28 21:30:00
29.1,0,0,0,1009,1.2,2018-04-28 22:30:00
28.9,0,0,0,1008,1.3,2018-04-28 23:30:00
28.9,0,0,0,1008,1.5,2018-04-29 00:30:00
28.8,0,0,0,1007,1.7,2018-04-29 01:30:00
28.6,0,0,0,1007,2.0,2018-04-29 02:30:00
28.6,0,0,0,1007,2.6,2018-04-29 03:30:00
28.6,0,0,0,1008,3.4,2018-04-29 04:30:00
28.8,0,0,0,1009,4.4,2018-04-29 05:30:00
29.3,41,61,67,1009,5.2,2018-04-29 06:30:00
30.4,246,173,266,1010,5.1,2018-04-29 07:30:00
31.8,399,247,480,1010,4.5,2018-04-29 08:30:00
33.3,491,297,669,1010,4.4,2018-04-29 09:30:00
34.3,536,337,812,1010,4.7,2018-04-29 10:30:00
34.6,551,365,896,1009,5.0,2018-04-29 11:30:00
34.6,546,377,913,1009,5.0,2018-04-29 12:30:00
34.4,672,274,905,1008,4.8,2018-04-29 13:30:00
33.9,640,254,793,1007,4.5,2018-04-29 14:30:00
33.2,577,226,626,1007,4.3,2018-04-29 15:30:00
32.3,465,184,419,1007,4.0,2018-04-29 16:30:00
31.2,267,123,200,1007,3.7,2018-04-29 17:30:00
29.9,8,19,20,1007,3.0,2018-04-29 18:30:00
28.8,0,0,0,1008,2.3,2018-04-29 19:30:00
28.1,0,0,0,1008,2.0,2018-04-29 20:30:00
27.6,0,0,0,1008,1.8,2018-04-29 21:30:00
27.2,0,0,0,1008,1.7,2018-04-29 22:30:00
26.8,0,0,0,1008,2.0,2018-04-29 23:30:00
26.5,0,0,0,1007,2.2,2018-04-30 00:30:00
26.3,0,0,0,1007,2.5,2018-04-30 01:30:00
26.2,0,0,0,1007,2.7,2018-04-30 02:30:00
26.2,0,0,0,1007,2.8,2018-04-30 03:30:00
26.2,0,0,0,1008,2.9,2018-04-30 04:30:00
26.6,0,0,0,1008,3.0,2018-04-30 05:30:00
27.6,80,66,78,1009,3.5,2018-04-30 06:30:00
28.7,350,152,285,1009,3.9,2018-04-30 07:30:00
29.9,530,197,507,1010,4.3,2018-04-30 08:30:00
30.9,637,223,706,1010,4.6,2018-04-30 09:30:00
31.6,306,477,749,1010,4.8,2018-04-30 10:30:00
32.0,754,230,957,1010,4.9,2018-04-30 11:30:00
32.2,762,230,980,1009,5.1,2018-04-30 12:30:00
32.1,326,505,812,1009,5.2,2018-04-30 13:30:00
31.9,710,217,816,1008,5.2,2018-04-30 14:30:00
31.5,657,190,647,1008,5.2,2018-04-30 15:30:00
30.8,557,155,437,1008,5.1,2018-04-30 16:30:00
29.8,4,87,88,1008,4.9,2018-04-30 17:30:00
28.6,37,25,27,1009,4.4,2018-04-30 18:30:00
27.9,0,0,0,1009,3.9,2018-04-30 19:30:00
27.6,0,0,0,1009,3.6,2018-04-30 20:30:00
27.3,0,0,0,1010,3.4,2018-04-30 21:30:00
26.9,0,0,0,1009,3.3,2018-04-30 22:30:00
26.6,0,0,0,1009,3.1,2018-04-30 23:30:00
26.3,0,0,0,1008,3.2,2018-05-01 00:30:00
26.1,0,0,0,1008,3.3,2018-05-01 01:30:00
26.1,0,0,0,1008,3.3,2018-05-01 02:30:00
26.0,0,0,0,1009,3.3,2018-05-01 03:30:00
26.0,0,0,0,1009,3.2,2018-05-01 04:30:00
26.3,0,0,0,1010,3.2,2018-05-01 05:30:00
27.1,175,65,92,1010,3.4,2018-05-01 06:30:00
28.2,468,128,306,1011,3.8,2018-05-01 07:30:00
29.5,625,162,528,1011,4.1,2018-05-01 08:30:00
30.7,718,183,729,1011,4.4,2018-05-01 09:30:00
31.6,736,217,872,1011,4.7,2018-05-01 10:30:00
32.3,774,220,967,1011,4.5,2018-05-01 11:30:00
32.7,784,219,990,1010,4.0,2018-05-01 12:30:00
33.0,311,514,807,1009,3.8,2018-05-01 13:30:00
33.1,690,228,811,1009,3.8,2018-05-01 14:30:00
32.9,608,213,636,1009,4.0,2018-05-01 15:30:00
32.4,129,297,363,1009,4.3,2018-05-01 16:30:00
31.2,267,124,202,1009,4.3,2018-05-01 17:30:00
29.8,11,21,22,1010,4.4,2018-05-01 18:30:00
28.9,0,0,0,1010,4.5,2018-05-01 19:30:00
28.4,0,0,0,1010,4.4,2018-05-01 20:30:00
27.9,0,0,0,1010,4.1,2018-05-01 21:30:00
27.6,0,0,0,1010,3.8,2018-05-01 22:30:00
27.2,0,0,0,1009,3.6,2018-05-01 23:30:00
26.9,0,0,0,1009,3.4,2018-05-02 00:30:00
26.6,0,0,0,1008,3.3,2018-05-02 01:30:00
26.3,0,0,0,1008,3.3,2018-05-02 02:30:00
26.1,0,0,0,1008,3.4,2018-05-02 03:30:00
25.9,0,0,0,1009,3.3,2018-05-02 04:30:00
26.1,0,0,0,1009,3.2,2018-05-02 05:30:00
27.0,183,65,94,1010,3.5,2018-05-02 06:30:00
28.2,479,125,308,1011,3.6,2018-05-02 07:30:00
29.7,639,158,534,1011,3.9,2018-05-02 08:30:00
31.1,723,179,730,1011,4.4,2018-05-02 09:30:00
31.8,762,200,879,1011,4.8,2018-05-02 10:30:00
32.3,783,210,967,1011,5.0,2018-05-02 11:30:00
32.5,776,219,983,1011,5.0,2018-05-02 12:30:00
32.5,755,220,932,1010,4.9,2018-05-02 13:30:00
32.4,726,203,817,1009,4.7,2018-05-02 14:30:00
32.2,373,301,561,1009,4.5,2018-05-02 15:30:00
31.6,98,257,307,1008,4.3,2018-05-02 16:30:00
30.5,13,117,121,1008,3.9,2018-05-02 17:30:00
29.3,0,9,9,1009,3.7,2018-05-02 18:30:00
28.5,0,0,0,1009,3.9,2018-05-02 19:30:00
28.1,0,0,0,1009,4.3,2018-05-02 20:30:00
27.9,0,0,0,1009,4.3,2018-05-02 21:30:00
27.8,0,0,0,1009,4.0,2018-05-02 22:30:00
27.7,0,0,0,1009,3.5,2018-05-02 23:30:00
27.7,0,0,0,1008,3.2,2018-05-03 00:30:00
27.8,0,0,0,1007,3.1,2018-05-03 01:30:00
27.9,0,0,0,1007,2.9,2018-05-03 02:30:00
27.9,0,0,0,1007,2.8,2018-05-03 03:30:00
27.7,0,0,0,1007,2.6,2018-05-03 04:30:00
27.6,0,0,0,1008,2.6,2018-05-03 05:30:00
28.0,0,3,3,1009,3.0,2018-05-03 06:30:00
28.8,7,131,134,1009,3.5,2018-05-03 07:30:00
30.0,103,292,352,1009,4.2,2018-05-03 08:30:00
31.2,171,374,505,1010,5.0,2018-05-03 09:30:00
31.9,233,503,712,1009,5.3,2018-05-03 10:30:00
32.3,504,367,855,1009,5.3,2018-05-03 11:30:00
32.6,539,353,884,1009,5.2,2018-05-03 12:30:00
32.8,533,335,837,1008,5.1,2018-05-03 13:30:00
32.8,47,368,408,1008,5.0,2018-05-03 14:30:00
32.5,14,248,257,1008,5.0,2018-05-03 15:30:00
32.0,5,144,146,1008,5.1,2018-05-03 16:30:00
30.9,0,28,28,1008,5.0,2018-05-03 17:30:00
29.7,10,22,23,1008,4.8,2018-05-03 18:30:00
28.9,0,0,0,1009,4.6,2018-05-03 19:30:00
28.6,0,0,0,1009,4.2,2018-05-03 20:30:00
28.3,0,0,0,1009,3.7,2018-05-03 21:30:00
27.9,0,0,0,1009,3.3,2018-05-03 22:30:00
27.6,0,0,0,1009,3.2,2018-05-03 23:30:00
27.3,0,0,0,1009,3.1,2018-05-04 00:30:00
27.1,0,0,0,1008,2.9,2018-05-04 01:30:00
27.0,0,0,0,1008,2.6,2018-05-04 02:30:00
26.9,0,0,0,1008,2.3,2018-05-04 03:30:00
26.9,0,0,0,1009,2.0,2018-05-04 04:30:00
27.1,0,0,0,1009,1.7,2018-05-04 05:30:00
27.6,58,72,82,1010,1.5,2018-05-04 06:30:00
28.8,95,246,282,1010,1.8,2018-05-04 07:30:00
30.5,433,245,502,1011,2.7,2018-05-04 08:30:00
31.7,538,285,696,1011,3.6,2018-05-04 09:30:00
32.3,553,342,836,1010,4.3,2018-05-04 10:30:00
32.6,580,359,920,1010,5.0,2018-05-04 11:30:00
32.6,588,361,941,1009,5.5,2018-05-04 12:30:00
32.5,550,366,885,1009,5.8,2018-05-04 13:30:00
32.3,482,357,765,1008,5.9,2018-05-04 14:30:00
31.9,387,325,595,1008,6.0,2018-05-04 15:30:00
31.3,259,259,391,1008,6.1,2018-05-04 16:30:00
30.3,96,150,178,1009,5.9,2018-05-04 17:30:00
29.3,0,9,9,1009,5.4,2018-05-04 18:30:00
28.6,0,0,0,1009,4.9,2018-05-04 19:30:00
28.2,0,0,0,1010,4.4,2018-05-04 20:30:00
27.9,0,0,0,1010,4.0,2018-05-04 21:30:00
27.6,0,0,0,1009,3.8,2018-05-04 22:30:00
27.3,0,0,0,1009,3.7,2018-05-04 23:30:00
27.1,0,0,0,1008,3.7,2018-05-05 00:30:00
26.9,0,0,0,1008,3.6,2018-05-05 01:30:00
26.7,0,0,0,1008,3.5,2018-05-05 02:30:00
26.5,0,0,0,1008,3.5,2018-05-05 03:30:00
26.3,0,0,0,1009,3.4,2018-05-05 04:30:00
26.4,0,0,0,1009,3.6,2018-05-05 05:30:00
27.0,23,64,68,1010,4.1,2018-05-05 06:30:00
28.2,200,193,270,1010,4.5,2018-05-05 07:30:00
29.7,378,263,487,1011,5.0,2018-05-05 08:30:00
30.8,506,296,684,1011,5.5,2018-05-05 09:30:00
31.5,618,291,844,1010,6.0,2018-05-05 10:30:00
31.9,658,298,937,1010,6.2,2018-05-05 11:30:00
32.1,672,298,961,1009,6.3,2018-05-05 12:30:00
32.1,632,308,905,1009,6.4,2018-05-05 13:30:00
31.9,594,290,794,1008,6.5,2018-05-05 14:30:00
31.5,502,270,621,1008,6.5,2018-05-05 15:30:00
30.8,362,227,413,1008,6.5,2018-05-05 16:30:00
29.9,176,143,196,1008,6.0,2018-05-05 17:30:00
28.9,4,19,19,1008,5.3,2018-05-05 18:30:00
28.3,0,0,0,1008,4.9,2018-05-05 19:30:00
28.0,0,0,0,1009,4.6,2018-05-05 20:30:00
27.8,0,0,0,1009,4.5,2018-05-05 21:30:00
27.6,0,0,0,1008,4.5,2018-05-05 22:30:00
27.4,0,0,0,1008,4.6,2018-05-05 23:30:00
27.3,0,0,0,1008,4.7,2018-05-06 00:30:00
27.1,0,0,0,1007,4.6,2018-05-06 01:30:00
26.9,0,0,0,1007,4.3,2018-05-06 02:30:00
26.7,0,0,0,1007,4.0,2018-05-06 03:30:00
26.5,0,0,0,1008,3.8,2018-05-06 04:30:00
26.7,0,0,0,1008,3.9,2018-05-06 05:30:00
27.3,75,73,86,1009,4.4,2018-05-06 06:30:00
28.5,331,164,293,1010,4.6,2018-05-06 07:30:00
30.2,261,339,494,1010,4.8,2018-05-06 08:30:00
31.5,636,228,715,1010,5.3,2018-05-06 09:30:00
32.2,706,238,870,1010,5.7,2018-05-06 10:30:00
32.5,714,260,953,1009,5.9,2018-05-06 11:30:00
32.7,709,270,970,1009,6.0,2018-05-06 12:30:00
32.7,231,559,777,1008,6.1,2018-05-06 13:30:00
32.6,264,496,720,1007,6.3,2018-05-06 14:30:00
32.3,517,258,620,1007,6.4,2018-05-06 15:30:00
31.8,406,209,417,1007,6.4,2018-05-06 16:30:00
30.9,226,135,203,1007,6.2,2018-05-06 17:30:00
29.8,9,23,24,1007,5.8,2018-05-06 18:30:00
29.1,0,0,0,1008,5.6,2018-05-06 19:30:00
28.8,0,0,0,1008,5.3,2018-05-06 20:30:00
28.5,0,0,0,1009,5.0,2018-05-06 21:30:00
28.3,0,0,0,1008,4.7,2018-05-06 22:30:00
28.1,0,0,0,1008,4.5,2018-05-06 23:30:00
27.8,0,0,0,1007,4.4,2018-05-07 00:30:00
27.5,0,0,0,1007,4.4,2018-05-07 01:30:00
27.2,0,0,0,1007,4.4,2018-05-07 02:30:00
26.9,0,0,0,1007,4.3,2018-05-07 03:30:00
26.7,0,0,0,1007,4.2,2018-05-07 04:30:00
26.9,0,0,0,1007,4.2,2018-05-07 05:30:00
27.6,67,74,86,1007,4.4,2018-05-07 06:30:00
29.0,278,177,286,1008,4.7,2018-05-07 07:30:00
30.6,429,243,498,1008,5.1,2018-05-07 08:30:00
31.9,525,285,689,1008,5.5,2018-05-07 09:30:00
32.7,687,245,861,1007,5.4,2018-05-07 10:30:00
33.0,718,254,951,1007,4.7,2018-05-07 11:30:00
33.2,727,251,970,1006,4.1,2018-05-07 12:30:00
33.2,729,237,927,1006,3.9,2018-05-07 13:30:00
32.9,694,224,813,1005,3.9,2018-05-07 14:30:00
32.5,631,203,645,1005,3.8,2018-05-07 15:30:00
31.7,520,171,438,1005,3.7,2018-05-07 16:30:00
30.5,321,119,216,1005,3.4,2018-05-07 17:30:00
29.2,24,28,30,1005,3.1,2018-05-07 18:30:00
28.2,0,0,0,1006,2.8,2018-05-07 19:30:00
27.6,0,0,0,1006,2.5,2018-05-07 20:30:00
27.2,0,0,0,1006,2.1,2018-05-07 21:30:00
26.9,0,0,0,1006,1.8,2018-05-07 22:30:00
26.8,0,0,0,1006,1.5,2018-05-07 23:30:00
26.9,0,0,0,1005,1.1,2018-05-08 00:30:00
26.9,0,0,0,1005,0.9,2018-05-08 01:30:00
26.8,0,0,0,1004,1.2,2018-05-08 02:30:00
26.6,0,0,0,1004,1.7,2018-05-08 03:30:00
26.4,0,0,0,1005,2.1,2018-05-08 04:30:00
26.6,0,0,0,1005,2.3,2018-05-08 05:30:00
27.5,122,72,93,1006,2.7,2018-05-08 06:30:00
28.8,384,150,302,1006,2.8,2018-05-08 07:30:00
30.5,547,196,523,1007,2.1,2018-05-08 08:30:00
32.6,644,223,718,1007,1.0,2018-05-08 09:30:00
34.1,708,236,871,1006,0.5,2018-05-08 10:30:00
34.8,744,236,960,1006,0.8,2018-05-08 11:30:00
34.9,757,236,985,1005,1.6,2018-05-08 12:30:00
34.6,679,271,915,1004,2.7,2018-05-08 13:30:00
34.1,640,257,801,1004,3.7,2018-05-08 14:30:00
33.5,561,235,629,1004,4.2,2018-05-08 15:30:00
32.4,432,198,421,1004,4.5,2018-05-08 16:30:00
30.8,228,134,203,1004,4.5,2018-05-08 17:30:00
29.2,7,22,23,1004,4.2,2018-05-08 18:30:00
28.3,0,0,0,1004,3.5,2018-05-08 19:30:00
27.9,0,0,0,1005,2.5,2018-05-08 20:30:00
27.7,0,0,0,1005,1.6,2018-05-08 21:30:00
27.5,0,0,0,1005,1.3,2018-05-08 22:30:00
27.4,0,0,0,1004,1.6,2018-05-08 23:30:00
27.6,0,0,0,1004,2.0,2018-05-09 00:30:00
27.9,0,0,0,1003,2.1,2018-05-09 01:30:00
28.1,0,0,0,1003,2.0,2018-05-09 02:30:00
28.3,0,0,0,1003,2.0,2018-05-09 03:30:00
28.4,0,0,0,1004,2.1,2018-05-09 04:30:00
28.6,0,0,0,1004,2.3,2018-05-09 05:30:00
29.7,110,75,94,1005,3.0,2018-05-09 06:30:00
31.2,359,158,301,1005,3.3,2018-05-09 07:30:00
32.9,509,210,515,1006,3.0,2018-05-09 08:30:00
34.7,593,247,704,1006,3.0,2018-05-09 09:30:00
36.0,532,343,820,1006,3.3,2018-05-09 10:30:00
36.7,537,377,899,1005,3.4,2018-05-09 11:30:00
37.1,523,395,912,1004,3.2,2018-05-09 12:30:00
37.2,501,388,864,1004,2.7,2018-05-09 13:30:00
37.0,447,370,750,1003,2.0,2018-05-09 14:30:00
36.5,362,331,585,1003,1.3,2018-05-09 15:30:00
35.6,237,263,385,1003,1.4,2018-05-09 16:30:00
34.3,82,149,175,1003,2.5,2018-05-09 17:30:00
32.7,0,9,9,1004,3.2,2018-05-09 18:30:00
31.8,0,0,0,1004,2.9,2018-05-09 19:30:00
31.8,0,0,0,1005,2.6,2018-05-09 20:30:00
31.9,0,0,0,1005,2.5,2018-05-09 21:30:00
32.0,0,0,0,1005,2.7,2018-05-09 22:30:00
32.1,0,0,0,1004,3.3,2018-05-09 23:30:00
32.0,0,0,0,1004,4.2,2018-05-10 00:30:00
31.9,0,0,0,1004,5.4,2018-05-10 01:30:00
31.6,0,0,0,1004,6.5,2018-05-10 02:30:00
31.2,0,0,0,1004,7.4,2018-05-10 03:30:00
30.9,0,0,0,1005,8.1,2018-05-10 04:30:00
30.8,0,0,0,1005,8.7,2018-05-10 05:30:00
31.2,7,55,56,1006,9.1,2018-05-10 06:30:00
32.4,96,213,251,1006,9.0,2018-05-10 07:30:00
34.1,202,325,446,1007,8.3,2018-05-10 08:30:00
35.3,266,414,620,1007,7.4,2018-05-10 09:30:00
35.7,136,564,686,1008,6.4,2018-05-10 10:30:00
35.4,142,637,776,1007,6.1,2018-05-10 11:30:00
34.8,41,594,635,1007,6.2,2018-05-10 12:30:00
34.0,66,572,634,1007,6.0,2018-05-10 13:30:00
33.1,289,456,702,1007,5.8,2018-05-10 14:30:00
32.3,215,391,543,1007,5.6,2018-05-10 15:30:00
31.6,138,286,357,1007,5.2,2018-05-10 16:30:00
31.0,38,142,154,1007,4.5,2018-05-10 17:30:00
